match_id,competition_name,competition_stage,gender,player_name,team_name,x,y,distance,angle_deg,body_part,technique,shot_type,play_pattern,assist_type,under_pressure,first_time,one_on_one,aerial_won,n_opponents_close,gk_positioned,statsbomb_xg,is_goal
8650,FIFA World Cup,Quarter-finals,male,Kevin De Bruyne,Belgium,91.0,51.0,31.016,13.779,Right Foot,Normal,Open Play,From Goal Kick,None,0,0,0,0,0,1,0.020460658,0
8650,FIFA World Cup,Quarter-finals,male,Thiago Emiliano da Silva,Brazil,115.0,39.0,5.099,75.964,Right Foot,Normal,Open Play,From Corner,Cross,0,1,0,0,1,1,0.27402094,0
8650,FIFA World Cup,Quarter-finals,male,Eden Hazard,Belgium,106.0,31.0,16.643,23.225,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,1,1,0.06590014,0
8650,FIFA World Cup,Quarter-finals,male,Nacer Chadli,Belgium,92.0,29.0,30.083,14.142,Right Foot,Normal,Open Play,Regular Play,None,0,0,0,0,0,1,0.022908047,0
8650,FIFA World Cup,Quarter-finals,male,José Paulo Bezzera Maciel Júnior,Brazil,109.0,46.0,12.53,31.969,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,1,0,0,2,1,0.17421605,0
8650,FIFA World Cup,Quarter-finals,male,José Paulo Bezzera Maciel Júnior,Brazil,111.0,37.0,9.487,44.215,Right Foot,Normal,Open Play,From Corner,Corner,0,1,0,0,0,1,0.20371178,0
8650,FIFA World Cup,Quarter-finals,male,Marouane Fellaini-Bakkioui,Belgium,98.0,38.0,22.091,20.45,Right Foot,Normal,Open Play,From Throw In,OtherPass,0,0,0,0,0,1,0.078730114,0
8650,FIFA World Cup,Quarter-finals,male,Gabriel Fernando de Jesus,Brazil,115.0,37.0,5.831,65.772,Left Foot,Normal,Open Play,Regular Play,Cross,0,1,0,0,1,1,0.27625608,0
8650,FIFA World Cup,Quarter-finals,male,Philippe Coutinho Correia,Brazil,96.0,33.0,25.0,17.499,Right Foot,Normal,Open Play,Regular Play,OtherPass,1,0,0,0,0,1,0.06166237,0
8650,FIFA World Cup,Quarter-finals,male,Marcelo Vieira da Silva Júnior,Brazil,99.0,18.0,30.414,10.471,Left Foot,Normal,Open Play,From Throw In,OtherPass,0,0,0,0,1,1,0.011753061,0
8650,FIFA World Cup,Quarter-finals,male,Fernando Luiz Roza,Brazil,103.0,42.0,17.117,26.15,Right Foot,Normal,Open Play,From Free Kick,None,0,0,0,0,0,1,0.06566521,0
8650,FIFA World Cup,Quarter-finals,male,Neymar da Silva Santos Junior,Brazil,96.0,20.0,31.241,11.31,Right Foot,Normal,Open Play,From Free Kick,None,0,0,0,0,0,1,0.009290484,0
8650,FIFA World Cup,Quarter-finals,male,Kevin De Bruyne,Belgium,102.0,54.0,22.804,15.945,Right Foot,Normal,Open Play,Regular Play,None,0,0,0,0,1,1,0.036171924,1
8650,FIFA World Cup,Quarter-finals,male,Gabriel Fernando de Jesus,Brazil,110.0,45.0,11.18,36.277,Head,Normal,Open Play,Regular Play,Cross,0,0,0,0,0,1,0.24829954,0
8650,FIFA World Cup,Quarter-finals,male,Philippe Coutinho Correia,Brazil,98.0,21.0,29.069,11.986,Right Foot,Normal,Open Play,From Corner,OtherPass,0,0,0,0,0,1,0.010265937,0
8650,FIFA World Cup,Quarter-finals,male,Kevin De Bruyne,Belgium,99.0,20.0,29.0,11.51,Right Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.013607446,0
8650,FIFA World Cup,Quarter-finals,male,Vincent Kompany,Belgium,115.0,32.0,9.434,28.72,Right Foot,Backheel,Open Play,From Corner,Corner,0,0,0,0,1,1,0.05695575,0
8650,FIFA World Cup,Quarter-finals,male,Philippe Coutinho Correia,Brazil,97.0,27.0,26.42,15.099,Right Foot,Normal,Open Play,From Throw In,OtherPass,0,0,0,0,0,1,0.032326028,0
8650,FIFA World Cup,Quarter-finals,male,José Paulo Bezzera Maciel Júnior,Brazil,117.0,51.0,11.402,11.889,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,1,0,1,1,0.035845775,0
8650,FIFA World Cup,Quarter-finals,male,Eden Hazard,Belgium,108.0,27.0,17.692,17.913,Left Foot,Normal,Open Play,From Counter,OtherPass,0,0,1,0,0,1,0.110522054,0
8650,FIFA World Cup,Quarter-finals,male,Douglas Costa de Souza,Brazil,112.0,58.0,19.698,9.762,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.011885792,0
8650,FIFA World Cup,Quarter-finals,male,Philippe Coutinho Correia,Brazil,98.0,36.0,22.361,19.983,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,1,1,0.041887954,0
8650,FIFA World Cup,Quarter-finals,male,Douglas Costa de Souza,Brazil,91.0,58.0,34.132,11.415,Left Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.0066976612,0
8650,FIFA World Cup,Quarter-finals,male,Douglas Costa de Souza,Brazil,96.0,56.0,28.844,13.241,Left Foot,Normal,Open Play,From Free Kick,OtherPass,0,0,0,0,0,1,0.02142523,0
8650,FIFA World Cup,Quarter-finals,male,Douglas Costa de Souza,Brazil,110.0,58.0,20.591,11.094,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.014297066,0
8650,FIFA World Cup,Quarter-finals,male,Neymar da Silva Santos Junior,Brazil,109.0,45.0,12.083,34.095,Right Foot,Normal,Open Play,From Counter,None,0,1,0,0,0,1,0.1545206,0
8650,FIFA World Cup,Quarter-finals,male,Renato Soares de Oliveira Augusto,Brazil,111.0,42.0,9.22,46.219,Head,Normal,Open Play,Regular Play,ThroughBall,0,0,1,0,0,1,0.22554597,1
8650,FIFA World Cup,Quarter-finals,male,Roberto Firmino Barbosa de Oliveira,Brazil,111.0,30.0,13.454,23.575,Left Foot,Normal,Open Play,Regular Play,Cross,0,0,0,0,1,1,0.080149576,0
8650,FIFA World Cup,Quarter-finals,male,Renato Soares de Oliveira Augusto,Brazil,102.0,42.0,18.111,24.775,Right Foot,Normal,Open Play,From Counter,OtherPass,0,0,0,0,1,1,0.14648527,0
8650,FIFA World Cup,Quarter-finals,male,Philippe Coutinho Correia,Brazil,107.0,33.0,14.765,27.242,Right Foot,Normal,Open Play,Regular Play,Cross,0,1,0,0,0,1,0.14369768,0
8650,FIFA World Cup,Quarter-finals,male,Philippe Coutinho Correia,Brazil,96.0,37.0,24.187,18.646,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.047560986,0
8650,FIFA World Cup,Quarter-finals,male,Neymar da Silva Santos Junior,Brazil,98.0,39.0,22.023,20.569,Right Foot,Normal,Open Play,From Free Kick,OtherPass,0,1,0,0,0,1,0.047588326,0
8650,FIFA World Cup,Quarter-finals,male,Roberto Firmino Barbosa de Oliveira,Brazil,115.0,42.0,5.385,71.996,Head,Normal,Open Play,From Corner,Corner,1,0,0,1,1,1,0.2641403,0
7584,FIFA World Cup,Round of 16,male,Shinji Kagawa,Japan,98.0,47.0,23.087,18.8,Left Foot,Normal,Open Play,From Throw In,None,0,0,0,0,1,1,0.038844906,0
7584,FIFA World Cup,Round of 16,male,Gen Shōji,Japan,74.0,41.0,46.011,9.935,Right Foot,Normal,Open Play,From Free Kick,None,0,0,0,0,0,1,0.0054525062,0
7584,FIFA World Cup,Round of 16,male,Axel Witsel,Belgium,95.0,33.0,25.962,16.907,Left Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.02329228,0
7584,FIFA World Cup,Round of 16,male,Vincent Kompany,Belgium,111.0,51.0,14.213,21.161,Head,Normal,Open Play,From Corner,Cross,1,0,0,1,2,1,0.038868416,0
7584,FIFA World Cup,Round of 16,male,Romelu Lukaku Menama,Belgium,105.0,40.0,15.0,29.863,Left Foot,Normal,Open Play,From Corner,OtherPass,0,0,0,0,3,1,0.068028904,0
7584,FIFA World Cup,Round of 16,male,Vincent Kompany,Belgium,111.0,48.0,12.042,29.168,Other,Normal,Open Play,From Corner,Cross,1,0,0,1,1,1,0.062155474,0
7584,FIFA World Cup,Round of 16,male,Vincent Kompany,Belgium,112.0,50.0,12.806,23.385,Right Foot,Half Volley,Open Play,From Corner,None,1,0,0,0,1,1,0.09683723,0
7584,FIFA World Cup,Round of 16,male,Romelu Lukaku Menama,Belgium,101.0,50.0,21.471,18.859,Right Foot,Normal,Open Play,From Throw In,OtherPass,0,0,0,0,2,1,0.053347003,0
7584,FIFA World Cup,Round of 16,male,Romelu Lukaku Menama,Belgium,114.0,41.0,6.083,66.371,Right Foot,Normal,Open Play,Regular Play,Cross,1,0,1,0,1,1,0.29904982,0
7584,FIFA World Cup,Round of 16,male,Kevin De Bruyne,Belgium,102.0,46.0,18.974,22.714,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,1,1,0.074351706,0
7584,FIFA World Cup,Round of 16,male,Eden Hazard,Belgium,102.0,26.0,22.804,15.945,Left Foot,Normal,Open Play,Regular Play,None,1,0,0,0,1,1,0.038630188,0
7584,FIFA World Cup,Round of 16,male,Vincent Kompany,Belgium,118.0,45.0,5.385,50.906,Right Foot,Volley,Open Play,Regular Play,Cross,0,1,0,0,1,1,0.37606573,0
7584,FIFA World Cup,Round of 16,male,Takashi Inui,Japan,110.0,45.0,11.18,36.277,Head,Normal,Open Play,From Throw In,Cross,1,0,0,1,1,1,0.09179325,0
7584,FIFA World Cup,Round of 16,male,Eden Hazard,Belgium,103.0,33.0,18.385,22.897,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.15255512,0
7584,FIFA World Cup,Round of 16,male,Axel Witsel,Belgium,93.0,49.0,28.46,15.218,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.02434906,0
7584,FIFA World Cup,Round of 16,male,Yuto Nagatomo,Japan,109.0,24.0,19.416,13.7,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.0644201,0
7584,FIFA World Cup,Round of 16,male,Genki Haraguchi,Japan,109.0,54.0,17.804,16.297,Right Foot,Normal,Open Play,From Counter,ThroughBall,0,1,0,0,1,1,0.07330411,1
7584,FIFA World Cup,Round of 16,male,Eden Hazard,Belgium,105.0,47.0,16.553,24.944,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,1,1,0.10597108,0
7584,FIFA World Cup,Round of 16,male,Eden Hazard,Belgium,110.0,41.0,10.05,43.264,Right Foot,Normal,Open Play,Regular Play,None,0,0,0,0,0,1,0.09700912,0
7584,FIFA World Cup,Round of 16,male,Takashi Inui,Japan,94.0,33.0,26.926,16.35,Right Foot,Normal,Open Play,From Keeper,OtherPass,1,0,0,0,1,1,0.024892166,1
7584,FIFA World Cup,Round of 16,male,Yannick Ferreira Carrasco,Belgium,102.0,26.0,22.804,15.945,Right Foot,Normal,Open Play,Regular Play,Cross,0,1,0,0,1,1,0.03521874,0
7584,FIFA World Cup,Round of 16,male,Gaku Shibasaki,Japan,107.0,49.0,15.811,23.962,Head,Normal,Open Play,Regular Play,Cross,0,0,0,0,2,1,0.05377961,0
7584,FIFA World Cup,Round of 16,male,Romelu Lukaku Menama,Belgium,115.0,46.0,7.81,41.634,Head,Normal,Open Play,Regular Play,Cross,0,0,0,0,1,1,0.15798207,0
7584,FIFA World Cup,Round of 16,male,Genki Haraguchi,Japan,110.0,48.0,12.806,28.393,Right Foot,Normal,Open Play,Regular Play,None,0,1,0,0,1,1,0.10102822,0
7584,FIFA World Cup,Round of 16,male,Thomas Meunier,Belgium,100.0,54.0,24.413,15.422,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.03213666,0
7584,FIFA World Cup,Round of 16,male,Romelu Lukaku Menama,Belgium,112.0,46.0,10.0,37.304,Right Foot,Normal,Open Play,Regular Play,Cross,0,0,0,0,1,1,0.1751244,0
7584,FIFA World Cup,Round of 16,male,Jan Vertonghen,Belgium,116.0,23.0,17.464,6.318,Head,Lob,Open Play,From Corner,None,1,0,0,0,1,1,0.011378314,1
7584,FIFA World Cup,Round of 16,male,Kevin De Bruyne,Belgium,102.0,45.0,18.682,23.385,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,1,1,0.062116995,0
7584,FIFA World Cup,Round of 16,male,Marouane Fellaini-Bakkioui,Belgium,114.0,42.0,6.325,63.435,Head,Normal,Open Play,From Corner,Cross,1,0,0,1,3,1,0.1826466,1
7584,FIFA World Cup,Round of 16,male,Takashi Inui,Japan,109.0,30.0,14.866,23.232,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,1,1,0.09275014,0
7584,FIFA World Cup,Round of 16,male,Yuto Nagatomo,Japan,113.0,23.0,18.385,9.866,Right Foot,Half Volley,Open Play,Regular Play,None,0,1,0,0,0,1,0.012124663,0
7584,FIFA World Cup,Round of 16,male,Romelu Lukaku Menama,Belgium,114.0,47.0,9.22,34.824,Head,Normal,Open Play,Regular Play,Cross,1,0,0,1,1,1,0.11867756,0
7584,FIFA World Cup,Round of 16,male,Vincent Kompany,Belgium,114.0,57.0,18.028,8.83,Head,Normal,Open Play,From Corner,Cross,0,0,0,0,1,1,0.0088148285,0
7584,FIFA World Cup,Round of 16,male,Keisuke Honda,Japan,113.0,30.0,12.207,22.834,Left Foot,Normal,Open Play,Regular Play,OtherPass,0,1,0,0,1,1,0.12930113,0
7584,FIFA World Cup,Round of 16,male,Nacer Chadli,Belgium,113.0,35.0,8.602,43.995,Head,Normal,Open Play,From Throw In,Cross,1,0,0,1,1,1,0.12926859,0
7584,FIFA World Cup,Round of 16,male,Romelu Lukaku Menama,Belgium,114.0,44.0,7.211,53.13,Head,Normal,Open Play,From Throw In,OtherPass,0,0,0,0,1,1,0.20452708,0
7584,FIFA World Cup,Round of 16,male,Thomas Meunier,Belgium,80.0,42.0,40.05,11.393,Right Foot,Volley,Open Play,From Corner,None,0,0,0,0,0,1,0.006299751,0
7584,FIFA World Cup,Round of 16,male,Jan Vertonghen,Belgium,96.0,24.0,28.844,13.241,Left Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.02341678,0
7584,FIFA World Cup,Round of 16,male,Keisuke Honda,Japan,79.0,39.0,41.012,11.138,Left Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.006078651,0
7584,FIFA World Cup,Round of 16,male,Nacer Chadli,Belgium,111.0,37.0,9.487,44.215,Left Foot,Normal,Open Play,From Keeper,OtherPass,0,0,0,0,1,1,0.25971222,1
7554,FIFA World Cup,Group Stage,male,Edgar Yoel Bárcenas Herrera,Panama,81.0,40.0,39.0,11.712,Right Foot,Half Volley,Open Play,From Free Kick,None,0,0,0,0,0,1,0.0063411808,0
7554,FIFA World Cup,Group Stage,male,Aníbal Cesis Godoy,Panama,102.0,32.0,19.698,21.161,Left Foot,Normal,Open Play,Regular Play,OtherPass,0,1,0,0,0,1,0.10595282,0
7554,FIFA World Cup,Group Stage,male,John Stones,England,109.0,42.0,11.18,38.915,Head,Normal,Open Play,From Corner,Corner,0,0,0,0,0,1,0.1349147,1
7554,FIFA World Cup,Group Stage,male,Edgar Yoel Bárcenas Herrera,Panama,96.0,49.0,25.632,16.675,Left Foot,Normal,Open Play,From Free Kick,OtherPass,0,0,0,0,0,1,0.034921248,0
7554,FIFA World Cup,Group Stage,male,Harry Kane,England,109.0,41.0,11.045,39.699,Right Foot,Normal,Penalty,Other,None,0,0,0,0,0,0,0.7835,1
7554,FIFA World Cup,Group Stage,male,Jesse Lingard,England,98.0,34.0,22.804,19.25,Right Foot,Normal,Open Play,Regular Play,OtherPass,1,0,0,0,1,1,0.056802925,1
7554,FIFA World Cup,Group Stage,male,Raheem Sterling,England,115.0,40.0,5.0,77.32,Head,Normal,Open Play,From Free Kick,OtherPass,1,0,0,0,1,1,0.43374035,0
7554,FIFA World Cup,Group Stage,male,John Stones,England,118.0,36.0,4.472,75.964,Head,Normal,Open Play,From Free Kick,None,0,0,0,0,0,1,0.5670492,1
7554,FIFA World Cup,Group Stage,male,Jesse Lingard,England,100.0,40.0,20.0,22.62,Right Foot,Normal,Open Play,From Throw In,OtherPass,0,0,0,0,0,1,0.090631545,0
7554,FIFA World Cup,Group Stage,male,Harry Kane,England,109.0,41.0,11.045,39.699,Right Foot,Normal,Penalty,Other,None,0,0,0,0,0,0,0.7835,1
7554,FIFA World Cup,Group Stage,male,Ruben Loftus-Cheek,England,97.0,51.0,25.495,16.184,Left Foot,Normal,Open Play,Regular Play,OtherPass,1,0,0,0,0,1,0.03459167,0
7554,FIFA World Cup,Group Stage,male,Harry Kane,England,105.0,49.0,17.493,22.479,Right Foot,Normal,Open Play,Regular Play,None,0,0,0,0,0,1,0.20022032,1
7554,FIFA World Cup,Group Stage,male,Michael Amir Murillo Bermudez,Panama,115.0,51.0,12.083,17.103,Right Foot,Lob,Open Play,Regular Play,OtherPass,0,0,1,0,1,1,0.13047156,0
7554,FIFA World Cup,Group Stage,male,Jordan Brian Henderson,England,104.0,45.0,16.763,25.781,Right Foot,Volley,Open Play,From Free Kick,None,0,1,0,0,0,1,0.061970674,0
7554,FIFA World Cup,Group Stage,male,Román Aureliano Torres Morcillo,Panama,116.0,36.0,5.657,63.435,Right Foot,Normal,Open Play,From Corner,OtherPass,0,1,0,0,1,1,0.55906206,0
7554,FIFA World Cup,Group Stage,male,Felipe Abdiel Baloy Ramírez,Panama,109.0,44.0,11.705,36.027,Right Foot,Half Volley,Open Play,From Free Kick,FreeKickPass,0,1,0,0,0,1,0.17428838,1
7554,FIFA World Cup,Group Stage,male,Raheem Sterling,England,93.0,30.0,28.792,14.879,Right Foot,Normal,Open Play,Regular Play,None,0,0,0,0,1,1,0.021399647,0
7554,FIFA World Cup,Group Stage,male,Blas Antonio Miguel Pérez Ortega,Panama,106.0,41.0,14.036,31.749,Left Foot,Normal,Open Play,From Throw In,Cross,0,0,0,0,1,1,0.059005667,0
7554,FIFA World Cup,Group Stage,male,José Luis Rodríguez Francis,Panama,94.0,20.0,32.802,11.102,Left Foot,Normal,Open Play,From Throw In,OtherPass,0,0,0,0,0,1,0.009995836,0
7539,FIFA World Cup,Group Stage,male,Salif Sané,Senegal,84.0,34.0,36.497,12.344,Right Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.009712145,0
7539,FIFA World Cup,Group Stage,male,Piotr Zieliński,Poland,95.0,35.0,25.495,17.508,Left Foot,Half Volley,Open Play,From Throw In,None,0,1,0,0,0,1,0.029653154,0
7539,FIFA World Cup,Group Stage,male,Kamil Grosicki,Poland,111.0,49.0,12.728,26.25,Head,Diving Header,Open Play,From Throw In,None,0,0,0,0,0,1,0.24497952,0
7539,FIFA World Cup,Group Stage,male,Robert Lewandowski,Poland,101.0,46.0,19.925,21.75,Left Foot,Volley,Open Play,From Throw In,None,0,0,0,0,2,1,0.055568192,0
7539,FIFA World Cup,Group Stage,male,Idrissa Gana Gueye,Senegal,99.0,48.0,22.472,18.961,Right Foot,Normal,Open Play,Regular Play,OtherPass,1,0,0,0,0,1,0.039492566,0
7539,FIFA World Cup,Group Stage,male,Salif Sané,Senegal,114.0,43.0,6.708,58.861,Head,Normal,Open Play,From Corner,Cross,0,0,0,0,3,1,0.14218889,0
7539,FIFA World Cup,Group Stage,male,Idrissa Gana Gueye,Senegal,98.0,62.0,31.113,10.474,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,1,1,0.015028189,0
7539,FIFA World Cup,Group Stage,male,Robert Lewandowski,Poland,96.0,47.0,25.0,17.499,Right Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.07070428,0
7539,FIFA World Cup,Group Stage,male,Sadio Mané,Senegal,109.0,35.0,12.083,34.095,Left Foot,Volley,Open Play,Regular Play,Cross,0,0,0,0,1,1,0.13267757,0
7539,FIFA World Cup,Group Stage,male,Mame Biram Diouf,Senegal,108.0,40.0,12.0,36.87,Right Foot,Half Volley,Open Play,From Throw In,None,0,0,0,0,1,1,0.097462624,0
7539,FIFA World Cup,Group Stage,male,Łukasz Piszczek,Poland,113.0,53.0,14.765,15.495,Right Foot,Volley,Open Play,Regular Play,Cross,0,1,0,0,1,1,0.04273148,0
7539,FIFA World Cup,Group Stage,male,M'Baye Babacar Niang,Senegal,113.0,40.0,7.0,59.49,Right Foot,Normal,Open Play,Regular Play,None,0,0,1,0,0,1,0.99118865,1
7539,FIFA World Cup,Group Stage,male,Kamil Grosicki,Poland,92.0,46.0,28.636,15.568,Right Foot,Normal,Open Play,From Throw In,OtherPass,0,0,0,0,1,1,0.035614714,0
7539,FIFA World Cup,Group Stage,male,Arkadiusz Milik,Poland,116.0,46.0,7.211,41.634,Left Foot,Normal,Open Play,From Throw In,Cross,0,1,0,0,1,1,0.12166226,0
7539,FIFA World Cup,Group Stage,male,Dawid Kownacki,Poland,111.0,45.0,10.296,38.66,Head,Normal,Open Play,Regular Play,Cross,1,0,0,1,1,1,0.05977887,0
7539,FIFA World Cup,Group Stage,male,Grzegorz Krychowiak,Poland,114.0,39.0,6.083,66.371,Head,Diving Header,Open Play,From Free Kick,FreeKickPass,0,0,0,0,1,1,0.36511415,1
7539,FIFA World Cup,Group Stage,male,Kamil Grosicki,Poland,88.0,38.0,32.062,14.196,Left Foot,Half Volley,Open Play,From Counter,OtherPass,0,0,0,0,1,1,0.016516764,0
7550,FIFA World Cup,Group Stage,male,Granit Xhaka,Switzerland,84.0,51.0,37.643,11.616,Left Foot,Normal,Open Play,Regular Play,None,1,0,0,0,0,1,0.0065200645,0
7550,FIFA World Cup,Group Stage,male,Aleksandar Mitrović,Serbia,114.0,38.0,6.325,63.435,Head,Normal,Open Play,From Goal Kick,Cross,1,0,0,1,1,1,0.24064535,0
7550,FIFA World Cup,Group Stage,male,Filip Kostić,Serbia,108.0,37.0,12.369,35.02,Left Foot,Normal,Open Play,From Goal Kick,Cross,0,1,0,0,1,1,0.08914139,0
7550,FIFA World Cup,Group Stage,male,Aleksandar Mitrović,Serbia,115.0,39.0,5.099,75.964,Head,Normal,Open Play,From Throw In,Cross,0,0,1,0,1,1,0.2980266,1
7550,FIFA World Cup,Group Stage,male,Xherdan Shaqiri,Switzerland,95.0,58.0,30.806,12.099,Left Foot,Normal,Open Play,From Corner,None,1,0,0,0,1,1,0.007398513,0
7550,FIFA World Cup,Group Stage,male,Blerim Džemaili,Switzerland,111.0,38.0,9.22,46.219,Left Foot,Half Volley,Open Play,From Free Kick,Cross,0,1,0,0,2,1,0.15404725,0
7550,FIFA World Cup,Group Stage,male,Aleksandar Mitrović,Serbia,104.0,33.0,17.464,23.889,Head,Normal,Open Play,From Throw In,Cross,0,0,0,0,1,1,0.06612923,0
7550,FIFA World Cup,Group Stage,male,Sergej Milinković-Savić,Serbia,100.0,52.0,23.324,16.858,Right Foot,Normal,Open Play,From Free Kick,OtherPass,0,0,0,0,1,1,0.035976026,0
7550,FIFA World Cup,Group Stage,male,Aleksandar Mitrović,Serbia,104.0,32.0,17.889,22.834,Right Foot,Overhead Kick,Open Play,From Free Kick,Cross,0,0,0,0,0,1,0.0383034,0
7550,FIFA World Cup,Group Stage,male,Xherdan Shaqiri,Switzerland,100.0,41.0,20.025,22.567,Left Foot,Normal,Open Play,From Throw In,OtherPass,0,0,0,0,4,1,0.041592665,0
7550,FIFA World Cup,Group Stage,male,Stephan Lichtsteiner,Switzerland,97.0,51.0,25.495,16.184,Right Foot,Half Volley,Open Play,From Throw In,None,0,1,0,0,1,1,0.025827019,0
7550,FIFA World Cup,Group Stage,male,Manuel Obafemi Akanji,Switzerland,113.0,37.0,7.616,53.13,Head,Normal,Open Play,From Corner,Corner,1,0,0,1,2,1,0.090298526,0
7550,FIFA World Cup,Group Stage,male,Blerim Džemaili,Switzerland,111.0,39.0,9.055,47.49,Right Foot,Half Volley,Open Play,Regular Play,OtherPass,0,0,1,0,2,1,0.24026676,0
7550,FIFA World Cup,Group Stage,male,Fabian Lukas Schär,Switzerland,113.0,44.0,8.062,48.814,Head,Normal,Open Play,From Corner,Corner,1,0,0,1,2,1,0.0712261,0
7550,FIFA World Cup,Group Stage,male,Dušan Tadić,Serbia,99.0,49.0,22.847,18.367,Right Foot,Half Volley,Open Play,From Free Kick,None,0,0,0,0,1,1,0.03371678,0
7550,FIFA World Cup,Group Stage,male,Aleksandar Mitrović,Serbia,109.0,43.0,11.402,37.666,Head,Normal,Open Play,From Throw In,OtherPass,0,0,0,0,3,1,0.063381545,0
7550,FIFA World Cup,Group Stage,male,Nemanja Matić,Serbia,118.0,32.0,8.246,17.103,Other,Normal,Open Play,From Corner,Corner,0,1,0,0,2,1,0.07350789,0
7550,FIFA World Cup,Group Stage,male,Dušan Tadić,Serbia,100.0,49.0,21.932,18.988,Left Foot,Volley,Open Play,From Free Kick,OtherPass,0,1,0,0,0,1,0.05983005,0
7550,FIFA World Cup,Group Stage,male,Ricardo Iván Rodríguez Araya,Switzerland,98.0,18.0,31.113,10.474,Right Foot,Normal,Open Play,From Throw In,OtherPass,1,0,0,0,0,1,0.00962483,0
7550,FIFA World Cup,Group Stage,male,Aleksandar Mitrović,Serbia,114.0,43.0,6.708,58.861,Head,Normal,Open Play,From Corner,Cross,0,0,0,0,3,1,0.10194914,0
7550,FIFA World Cup,Group Stage,male,Xherdan Shaqiri,Switzerland,106.0,55.0,20.518,15.458,Left Foot,Normal,Open Play,Regular Play,OtherPass,1,1,0,0,0,1,0.057581827,0
7550,FIFA World Cup,Group Stage,male,Granit Xhaka,Switzerland,95.0,22.0,30.806,12.099,Left Foot,Normal,Open Play,Regular Play,None,0,1,0,0,0,1,0.009642546,1
7550,FIFA World Cup,Group Stage,male,Xherdan Shaqiri,Switzerland,107.0,62.0,25.554,9.273,Left Foot,Normal,Open Play,Regular Play,None,0,0,0,0,1,1,0.010486914,0
7550,FIFA World Cup,Group Stage,male,Adem Ljajić,Serbia,104.0,29.0,19.416,19.523,Right Foot,Normal,Open Play,From Free Kick,OtherPass,0,0,0,0,1,1,0.052877877,0
7550,FIFA World Cup,Group Stage,male,Breel-Donald Embolo,Switzerland,86.0,40.0,34.0,13.42,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,1,1,0.027681582,0
7550,FIFA World Cup,Group Stage,male,Xherdan Shaqiri,Switzerland,86.0,36.0,34.234,13.241,Left Foot,Normal,Open Play,From Corner,None,0,0,0,0,0,1,0.018171605,0
7550,FIFA World Cup,Group Stage,male,Mario Gavranović,Switzerland,110.0,43.0,10.44,40.703,Right Foot,Half Volley,Open Play,Regular Play,OtherPass,0,0,0,0,2,1,0.22874036,0
7550,FIFA World Cup,Group Stage,male,Ricardo Iván Rodríguez Araya,Switzerland,94.0,30.0,27.857,15.306,Left Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.05241076,0
7550,FIFA World Cup,Group Stage,male,Manuel Obafemi Akanji,Switzerland,108.0,37.0,12.369,35.02,Left Foot,Normal,Open Play,From Corner,None,0,0,0,0,1,1,0.08491014,0
7550,FIFA World Cup,Group Stage,male,Xherdan Shaqiri,Switzerland,111.0,31.0,12.728,26.25,Left Foot,Normal,Open Play,From Counter,OtherPass,1,0,0,0,1,1,0.36896914,1
7550,FIFA World Cup,Group Stage,male,Xherdan Shaqiri,Switzerland,99.0,33.0,22.136,19.516,Left Foot,Normal,Open Play,From Counter,OtherPass,1,0,0,0,0,1,0.051912088,0
7538,FIFA World Cup,Group Stage,male,Mikael Lustig,Sweden,85.0,51.0,36.688,11.889,Right Foot,Half Volley,Open Play,From Free Kick,None,0,0,0,0,0,1,0.0075467415,0
7538,FIFA World Cup,Group Stage,male,Marcus Berg,Sweden,113.0,38.0,7.28,56.547,Left Foot,Normal,Open Play,From Throw In,OtherPass,0,1,0,0,0,1,0.48333976,0
